season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium,url
2011,5,catalunya,trulli,1974-07-13,Italian,lotus_racing,18,,+2 Laps,0.0,18,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
2011,5,catalunya,glock,1982-03-18,German,virgin,20,,+3 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
2011,5,catalunya,ambrosio,1985-12-27,Belgian,virgin,23,,+4 Laps,0.0,20,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
2011,5,catalunya,karthikeyan,1977-01-14,Indian,hrt,22,,+5 Laps,0.0,21,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
2011,5,catalunya,massa,1981-04-25,Brazilian,ferrari,8,,Gearbox,0.0,22,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
2011,5,catalunya,kovalainen,1981-10-19,Finnish,lotus_racing,15,,Accident,0.0,23,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
2011,5,catalunya,liuzzi,1980-08-06,Italian,hrt,21,,Gearbox,0.0,24,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
2011,6,monaco,vettel,1987-07-03,German,red_bull,1,7778373.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,alonso,1981-07-29,Spanish,ferrari,4,7779511.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,button,1980-01-19,British,mclaren,2,7780751.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,webber,1976-08-27,Australian,red_bull,3,7801474.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,kobayashi,1986-09-13,Japanese,sauber,12,7805289.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,hamilton,1985-01-07,British,mclaren,9,7805583.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,sutil,1983-01-11,German,force_india,14,,+1 Lap,6.0,7,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,heidfeld,1977-05-10,German,renault,15,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,barrichello,1972-05-23,Brazilian,williams,11,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,buemi,1988-10-31,Swiss,toro_rosso,16,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,rosberg,1985-06-27,German,mercedes,7,,+2 Laps,0.0,11,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,resta,1986-04-16,British,force_india,13,,+2 Laps,0.0,12,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,trulli,1974-07-13,Italian,lotus_racing,18,,+2 Laps,0.0,13,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,kovalainen,1981-10-19,Finnish,lotus_racing,17,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,ambrosio,1985-12-27,Belgian,virgin,21,,+3 Laps,0.0,15,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,liuzzi,1980-08-06,Italian,hrt,23,,+3 Laps,0.0,16,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,karthikeyan,1977-01-14,Indian,hrt,22,,+4 Laps,0.0,17,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,maldonado,1985-03-09,Venezuelan,williams,8,,Accident,0.0,18,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,petrov,1984-09-08,Russian,renault,10,,Collision,0.0,19,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,alguersuari,1990-03-23,Spanish,toro_rosso,19,,Collision,0.0,20,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,massa,1981-04-25,Brazilian,ferrari,6,,Accident,0.0,21,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,michael_schumacher,1969-01-03,German,mercedes,5,,Engine,0.0,22,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,glock,1982-03-18,German,virgin,20,,Suspension,0.0,23,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,6,monaco,perez,1990-01-26,Mexican,sauber,0,,Injury,0.0,24,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
2011,7,villeneuve,button,1980-01-19,British,mclaren,7,14679537.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,vettel,1987-07-03,German,red_bull,1,14682246.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,webber,1976-08-27,Australian,red_bull,4,14693365.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,michael_schumacher,1969-01-03,German,mercedes,8,14693756.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,petrov,1984-09-08,Russian,renault,10,14699932.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,massa,1981-04-25,Brazilian,ferrari,3,14712762.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,kobayashi,1986-09-13,Japanese,sauber,13,14712807.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,alguersuari,1990-03-23,Spanish,toro_rosso,24,14715501.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,barrichello,1972-05-23,Brazilian,williams,16,14724654.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,buemi,1988-10-31,Swiss,toro_rosso,15,14726593.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,rosberg,1985-06-27,German,mercedes,6,14729991.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,rosa,1971-02-24,Spanish,sauber,17,14743144.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,liuzzi,1980-08-06,Italian,hrt,20,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,karthikeyan,1977-01-14,Indian,hrt,22,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,ambrosio,1985-12-27,Belgian,virgin,23,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,glock,1982-03-18,German,virgin,21,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,trulli,1974-07-13,Italian,lotus_racing,18,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,resta,1986-04-16,British,force_india,11,,Accident,0.0,18,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,maldonado,1985-03-09,Venezuelan,williams,12,,Retired,0.0,19,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,heidfeld,1977-05-10,German,renault,9,,Accident,0.0,20,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,sutil,1983-01-11,German,force_india,14,,Accident,0.0,21,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,alonso,1981-07-29,Spanish,ferrari,2,,Collision,0.0,22,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,kovalainen,1981-10-19,Finnish,lotus_racing,19,,Transmission,0.0,23,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,7,villeneuve,hamilton,1985-01-07,British,mclaren,5,,Collision,0.0,24,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
2011,8,valencia,vettel,1987-07-03,German,red_bull,1,5976169.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,alonso,1981-07-29,Spanish,ferrari,4,5987060.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,webber,1976-08-27,Australian,red_bull,2,6003424.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,hamilton,1985-01-07,British,mclaren,3,6022359.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,massa,1981-04-25,Brazilian,ferrari,5,6027874.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,button,1980-01-19,British,mclaren,6,6036234.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,rosberg,1985-06-27,German,mercedes,7,6074259.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,alguersuari,1990-03-23,Spanish,toro_rosso,18,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,sutil,1983-01-11,German,force_india,10,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,heidfeld,1977-05-10,German,renault,9,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,perez,1990-01-26,Mexican,sauber,16,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,barrichello,1972-05-23,Brazilian,williams,13,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,buemi,1988-10-31,Swiss,toro_rosso,17,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,resta,1986-04-16,British,force_india,12,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,petrov,1984-09-08,Russian,renault,11,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,kobayashi,1986-09-13,Japanese,sauber,14,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,michael_schumacher,1969-01-03,German,mercedes,8,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,maldonado,1985-03-09,Venezuelan,williams,15,,+1 Lap,0.0,18,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,kovalainen,1981-10-19,Finnish,lotus_racing,19,,+2 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,trulli,1974-07-13,Italian,lotus_racing,20,,+2 Laps,0.0,20,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,glock,1982-03-18,German,virgin,21,,+2 Laps,0.0,21,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,ambrosio,1985-12-27,Belgian,virgin,23,,+2 Laps,0.0,22,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,liuzzi,1980-08-06,Italian,hrt,22,,+3 Laps,0.0,23,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,8,valencia,karthikeyan,1977-01-14,Indian,hrt,24,,+3 Laps,0.0,24,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
2011,9,silverstone,alonso,1981-07-29,Spanish,ferrari,3,5321196.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,vettel,1987-07-03,German,red_bull,2,5337707.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,webber,1976-08-27,Australian,red_bull,1,5338143.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,hamilton,1985-01-07,British,mclaren,10,5350182.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,massa,1981-04-25,Brazilian,ferrari,4,5350206.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,rosberg,1985-06-27,German,mercedes,9,5381861.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,perez,1990-01-26,Mexican,sauber,12,5386786.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,heidfeld,1977-05-10,German,renault,16,5396738.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,michael_schumacher,1969-01-03,German,mercedes,13,5399108.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,alguersuari,1990-03-23,Spanish,toro_rosso,18,5400304.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,sutil,1983-01-11,German,force_india,11,5400908.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,petrov,1984-09-08,Russian,renault,14,5401877.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,barrichello,1972-05-23,Brazilian,williams,15,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,maldonado,1985-03-09,Venezuelan,williams,7,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,resta,1986-04-16,British,force_india,6,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,glock,1982-03-18,German,virgin,20,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,ambrosio,1985-12-27,Belgian,virgin,22,,+2 Laps,0.0,17,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,liuzzi,1980-08-06,Italian,hrt,23,,+2 Laps,0.0,18,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,ricciardo,1989-07-01,Australian,hrt,24,,+3 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,button,1980-01-19,British,mclaren,5,,Wheel nut,0.0,20,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,buemi,1988-10-31,Swiss,toro_rosso,19,,Accident,0.0,21,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,kobayashi,1986-09-13,Japanese,sauber,8,,Engine,0.0,22,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,trulli,1974-07-13,Italian,lotus_racing,21,,Oil leak,0.0,23,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,9,silverstone,kovalainen,1981-10-19,Finnish,lotus_racing,17,,Gearbox,0.0,24,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
2011,10,nurburgring,hamilton,1985-01-07,British,mclaren,2,5850334.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,alonso,1981-07-29,Spanish,ferrari,4,5854314.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,webber,1976-08-27,Australian,red_bull,1,5860122.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,vettel,1987-07-03,German,red_bull,3,5898255.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,massa,1981-04-25,Brazilian,ferrari,5,5902586.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,sutil,1983-01-11,German,force_india,8,5936542.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,rosberg,1985-06-27,German,mercedes,6,,+1 Lap,6.0,7,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,michael_schumacher,1969-01-03,German,mercedes,10,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,kobayashi,1986-09-13,Japanese,sauber,17,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,petrov,1984-09-08,Russian,renault,9,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,perez,1990-01-26,Mexican,sauber,15,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,alguersuari,1990-03-23,Spanish,toro_rosso,16,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,resta,1986-04-16,British,force_india,12,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,maldonado,1985-03-09,Venezuelan,williams,13,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,buemi,1988-10-31,Swiss,toro_rosso,24,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,kovalainen,1981-10-19,Finnish,lotus_racing,18,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,glock,1982-03-18,German,virgin,19,,+3 Laps,0.0,17,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,ambrosio,1985-12-27,Belgian,virgin,21,,+3 Laps,0.0,18,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,ricciardo,1989-07-01,Australian,hrt,22,,+3 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,chandhok,1984-01-19,Indian,lotus_racing,20,,+4 Laps,0.0,20,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,liuzzi,1980-08-06,Italian,hrt,23,,Electrical,0.0,21,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,button,1980-01-19,British,mclaren,7,,Hydraulics,0.0,22,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,barrichello,1972-05-23,Brazilian,williams,14,,Oil leak,0.0,23,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,10,nurburgring,heidfeld,1977-05-10,German,renault,11,,Collision,0.0,24,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
2011,11,hungaroring,button,1980-01-19,British,mclaren,3,6402337.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,vettel,1987-07-03,German,red_bull,1,6405925.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,alonso,1981-07-29,Spanish,ferrari,5,6422156.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,hamilton,1985-01-07,British,mclaren,2,6450675.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,webber,1976-08-27,Australian,red_bull,6,6452079.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,massa,1981-04-25,Brazilian,ferrari,4,6485513.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,resta,1986-04-16,British,force_india,11,,+1 Lap,6.0,7,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,buemi,1988-10-31,Swiss,toro_rosso,23,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,rosberg,1985-06-27,German,mercedes,7,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,alguersuari,1990-03-23,Spanish,toro_rosso,16,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,kobayashi,1986-09-13,Japanese,sauber,13,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,petrov,1984-09-08,Russian,renault,12,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,barrichello,1972-05-23,Brazilian,williams,15,,+2 Laps,0.0,13,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,sutil,1983-01-11,German,force_india,8,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,perez,1990-01-26,Mexican,sauber,10,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,maldonado,1985-03-09,Venezuelan,williams,17,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,glock,1982-03-18,German,virgin,20,,+4 Laps,0.0,17,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,ricciardo,1989-07-01,Australian,hrt,22,,+4 Laps,0.0,18,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,ambrosio,1985-12-27,Belgian,virgin,24,,+5 Laps,0.0,19,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,liuzzi,1980-08-06,Italian,hrt,21,,+5 Laps,0.0,20,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,kovalainen,1981-10-19,Finnish,lotus_racing,18,,Water leak,0.0,21,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,michael_schumacher,1969-01-03,German,mercedes,9,,Gearbox,0.0,22,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,heidfeld,1977-05-10,German,renault,14,,Heat shield fire,0.0,23,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,11,hungaroring,trulli,1974-07-13,Italian,lotus_racing,19,,Oil leak,0.0,24,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
2011,12,spa,vettel,1987-07-03,German,red_bull,1,5204893.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,webber,1976-08-27,Australian,red_bull,3,5208634.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,button,1980-01-19,British,mclaren,13,5214562.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,alonso,1981-07-29,Spanish,ferrari,8,5217915.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,michael_schumacher,1969-01-03,German,mercedes,24,5252357.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,rosberg,1985-06-27,German,mercedes,5,5253567.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,sutil,1983-01-11,German,force_india,15,5264606.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,massa,1981-04-25,Brazilian,ferrari,4,5270969.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,petrov,1984-09-08,Russian,renault,10,5276810.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,maldonado,1985-03-09,Venezuelan,williams,21,5282508.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,resta,1986-04-16,British,force_india,17,5288887.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,kobayashi,1986-09-13,Japanese,sauber,12,5296869.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,bruno_senna,1983-10-15,Brazilian,renault,7,5297878.0,Finished,0.0,13,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,trulli,1974-07-13,Italian,lotus_racing,18,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,kovalainen,1981-10-19,Finnish,lotus_racing,16,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,barrichello,1972-05-23,Brazilian,williams,14,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,ambrosio,1985-12-27,Belgian,virgin,20,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,glock,1982-03-18,German,virgin,19,,+1 Lap,0.0,18,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,liuzzi,1980-08-06,Italian,hrt,22,,+1 Lap,0.0,19,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,perez,1990-01-26,Mexican,sauber,9,,Suspension,0.0,20,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,ricciardo,1989-07-01,Australian,hrt,23,,Engine,0.0,21,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,hamilton,1985-01-07,British,mclaren,2,,Collision,0.0,22,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,buemi,1988-10-31,Swiss,toro_rosso,11,,Rear wing,0.0,23,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,12,spa,alguersuari,1990-03-23,Spanish,toro_rosso,6,,Collision,0.0,24,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
2011,13,monza,vettel,1987-07-03,German,red_bull,1,4846172.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,button,1980-01-19,British,mclaren,3,4855762.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,alonso,1981-07-29,Spanish,ferrari,4,4863081.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,hamilton,1985-01-07,British,mclaren,2,4863589.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
2011,13,monza,michael_schumacher,1969-01-03,German,mercedes,8,4878849.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
